pH,Hardness (mg/L),Solids (ppm),Chloramines (ppm),Sulfate (mg/L),Conductivity (μS/cm),Organic Carbon (ppm),Trihalomethanes (μg/L),Turbidity (NTU),Potable,Chemicals
6.000723336,161.00230530000002,21111.6641,4.339125999,301.30717289999996,384.75329760000005,9.261965326,71.00221725,4.176218743,Yes,385.9104814749999
6.39292784,159.1689259,21217.1586,5.2988772619999995,317.2567883,305.2436004,16.86545299,62.15437946,3.2713388589999997,Yes,401.575498012
6.977267852000001,223.27889130000003,20287.35977,5.274744659,282.0857193,377.000392,14.046277499999999,67.62724106,2.367041309,Yes,369.033982519
6.353436844,218.5493627,18664.8443,6.690393745,312.39301919999997,503.414897,15.42245924,94.38693228,3.8611092019999997,Yes,428.892804465
7.3301968770000006,159.8037202,14884.33996,9.19457484,411.10069169999997,404.19591210000004,17.37573935,51.15397221,2.884715098,Yes,488.82497809999995
6.948265449,225.23176,6874.586015999999,10.11698418,429.0456197,386.5820832,15.84519273,59.47401272,4.0956118130000005,Yes,514.4818093299999
8.249550509,230.9328321,32898.74937,7.019971075,280.6749836,364.9311281,17.05118473,69.78164117,4.284831119,Yes,374.527780575
6.903816977999999,258.5268417,35455.709610000005,4.881376648,206.2472294,318.62262230000005,13.96173961,65.86667919,3.867843303,Yes,290.957024848
7.605674821,210.3714356,9583.710441,8.509403339,371.47169049999997,325.6836912,11.78126502,86.51347439,5.554074526,Yes,478.27583324899996
7.301444654,143.4313503,46718.55597,4.768780801,252.4664847,446.8396726,12.57541689,60.6484039,3.16007484,Yes,330.459086291
6.7882915829999995,182.03689540000002,25661.36054,6.939853225,352.3449293,419.89588849999996,11.83538218,71.43603837,4.255948317,Yes,442.556203075
6.692531669,200.4043509,37033.152089999996,4.727072323,280.8449162,376.6727942,12.48525699,57.81848371,2.942115367,Yes,355.875729223
6.0281011179999995,262.80847769999997,17150.10055,9.378390092,380.3013502,514.5456721,20.63759873,76.52907701,4.080786271,Yes,486.846416032
6.715940563999999,218.0623835,17180.18818,8.915970938,393.27577180000003,349.00307000000004,14.35459508,57.24708238,2.404729206,Yes,473.79342019800004
7.490786676,202.4580608,26551.3701,7.120772303,312.93402480000003,306.3455625,17.998160100000003,67.35607868,4.354535491,Yes,405.40903588300006
6.336588682,106.3801125,15570.142319999999,6.851404882000001,441.5876538,380.4330194,5.218232927,48.73551396,4.356593856,Yes,502.39280556899996
7.381757557,203.46030159999998,1372.091043,11.12915366,475.7374602,361.3424956,16.54843839,55.13254619,3.3380217589999996,Yes,558.54759844
7.256015038999999,196.6498226,44184.23046,5.265557586,260.4256046,324.25014760000005,8.148929055,69.37504408,4.534960273,Yes,343.215135321
7.025821771,147.96806030000002,21226.66555,7.342380639,387.4028567,421.0999169,13.99610055,51.17405802,4.746091949,Yes,459.915395909
7.606880475,183.8400997,29339.92927,5.703617134,259.534719,426.98594169999996,14.00698323,91.59070343,4.564460392,Yes,370.83602279400003
6.347020017999999,97.28090859999999,19743.148419999998,3.40268159,305.4312362,502.9190132,15.09409115,86.55416824,4.526350938999999,Yes,410.48217718
7.322828417,230.3429008,24682.12455,7.425580497,323.8327374,349.3132127,9.497937073,50.6601455,3.9819688319999997,Yes,391.41640047
6.777506359,207.0507483,15228.91291,6.182409482000001,321.3994036,523.2417320000001,12.68372439,86.16597061,4.263180268,Yes,426.43150808200005
6.642755695,168.8964217,36505.524260000006,6.062561087000001,298.5524799,474.05749019999996,14.29924187,71.70689113,4.299209281,Yes,390.621173987
6.217584914,203.7072216,15597.64088,7.751461186,361.2478097,452.9220249,14.59714452,70.8509765,4.15016691,Yes,454.447391906
6.6301221560000005,192.5217032,36269.70132,4.973866332,277.49929710000004,320.470853,14.78634736,80.98021278,3.352764606,Yes,378.239723572
8.051022202999999,171.751754,28338.664039999996,6.392120731,319.0050711,496.90626619999995,16.19287015,91.12321932,3.7674431260000003,Yes,432.71328130099994
8.416086817,208.3260218,28234.906860000003,7.784123049,297.33052810000004,444.5601085,12.64517578,78.75653284,4.93008381,Yes,396.516359769
7.933067692000001,204.7242814,12732.88824,7.717186742000001,331.087177,449.6856024,15.66962824,55.40407966,4.534233043,Yes,409.878071642
8.942045991,215.6737861,56488.67241,3.231438401,129.0,541.9154677,9.31377068,70.82837383,4.354287641,Yes,212.373582911
7.033945359,246.622871,15428.45092,7.570768596000001,305.6164225,516.2178472,17.52681934,91.60279375,3.9317308630000003,Yes,422.31680418599996
6.816416925,237.2695048,24170.27489,8.706012437,349.772176,477.02396510000005,16.57405983,92.9457572,4.274738214,Yes,467.99800546700004
6.460033522000001,215.4406413,35775.7934,6.502544137,307.56345489999995,365.09414350000003,8.127542867999999,77.55495328,3.5355977789999997,Yes,399.7484951849999
6.227826795,169.9262216,22550.49226,4.973592706,297.40449739999997,460.4153864,20.78959171,93.3007329,4.007347485,Yes,416.468414716
5.632731647000001,283.9972841,28315.43778,7.144655075,318.465146,425.98421270000006,11.81323117,67.65102459,5.114607051,Yes,405.074056835
6.191241442999999,231.32279669999997,29778.35788,4.38109672,248.3043909,488.9541643999999,13.02213512,54.06085110000001,3.315070593,Yes,319.76847383999996
7.701032797000001,121.5751392,16978.92683,6.81241564,354.2502518,368.224575,12.99726326,69.26020923,3.3954826089999997,Yes,443.32013993
5.646083312000001,219.34293250000002,22455.69501,8.283757695,386.0387902,401.2562923,16.65011437,31.17403937,3.938505627,Yes,442.146701635
7.896743922000001,197.60207769999997,9407.664039,9.610055886,400.2745792,270.7940588,11.30058731,53.20184836,4.889458166,Yes,474.387070756
6.0106175770000005,184.5585817,15940.573269999999,8.165222041,421.4860892,314.52981339999997,20.31461674,83.70793779,4.867287404,Yes,533.673865771
7.986018499,180.7955581,24712.993430000002,5.687865445,287.57088389999996,434.9545188999999,8.64249441,84.58196267,3.153004728,Yes,386.48320642499993
7.5651980729999995,213.4282694,11246.42665,8.208677807,377.2216723,341.7164586,15.66995529,67.23005672,5.185000024,Yes,468.33036211700005
5.736675709,180.2909076,12683.48329,7.907876695,423.87629699999997,415.0065756,12.3928694,83.70704536,2.7417913080000003,Yes,527.884088455
5.991371082000001,186.7226312,28702.952380000002,5.922292949,338.0275987,430.1851618,17.66455498,68.57319774,4.53937115,Yes,430.187644369
9.723377231,190.8974211,9076.646483,9.75208796,357.3847087,443.0374169,13.307823800000001,62.82668747,4.072063353,Yes,443.27130793
7.736312841,225.0631028,19496.84859,7.158342921,289.9459845,433.9740225,15.15381695,74.76510056,3.7009166760000003,Yes,387.023244931
6.715799479,193.1625009,16006.972590000001,6.369162812000001,314.4524251,316.2780291,17.86553321,85.19251082,4.999752023,Yes,423.87963194200006
8.242558635,155.61611240000002,24042.188159999998,7.639210005,338.29386800000003,418.2637575,13.265852599999999,66.57795245,3.5294272369999997,Yes,425.77688305500004
6.539546128,215.44520440000002,28979.7676,7.015365326,312.33547210000006,426.08347879999997,17.95000056,54.98387785,4.076403287,Yes,392.28471583600003
7.0079745870000005,248.90471159999998,26136.31357,7.773735987999999,335.0542435,403.7542555,10.90547626,75.33302517,4.628974864,Yes,429.06648091799997
7.740383939,179.3023814,12477.77182,9.989628391,421.39399000000003,471.7831534,8.412402057000001,66.16343924,3.01336084,Yes,505.95945968800004
5.772769697999999,186.06060349999998,26693.761609999998,5.8085795010000005,333.0733642,312.86936430000003,12.37627228,32.76116092,4.154685424,Yes,384.01937690100004
7.571684492999999,173.0083385,8835.555876,9.56610541,436.2940712,305.834487,11.00959203,92.48188502,3.920287688,Yes,549.35165366
8.73352533,203.3961302,24578.42122,6.5941448860000005,288.6784626,336.8246562,16.70192017,68.79306179,3.1492017999999997,Yes,380.767589446
6.917858355,200.7055053,27651.6091,6.529774496,321.69645519999995,453.6375097,11.28338664,91.94218052,5.544167317,Yes,431.451796856
8.512780909,157.6669175,33092.66935,6.765469172,305.8555705,377.6189451,13.30939096,43.01942665,4.0266220939999995,Yes,368.949857282
6.539115261,218.61969930000004,23308.29688,7.177445308999999,355.4438313,585.166427,10.74214585,40.77385621,4.211671958999999,Yes,414.137278669
8.22708313,274.35188700000003,40546.95633,7.130161147999999,241.4469173,417.6737022,9.809669142,79.39710489,3.619181848,Yes,337.78385248
7.274198051,156.11082919999998,16255.90137,7.654550198,381.1804665,591.801472,12.31249282,59.68051842,3.1527627939999996,Yes,460.828027938
7.118980167999999,160.9626028,32528.11561,5.089127566,292.2878884,440.3178709,10.00814598,61.67980126,5.349210586,Yes,369.06496320599996
5.941942536,249.16356690000003,14778.03288,6.390679361,335.7960815,517.5468169,15.9318794,66.55141892,4.302179285,Yes,424.67005918100006
7.278910903,135.2592725,22184.52703,7.15654054,357.9097952,480.1431086,11.31600157,54.94399196,4.2015772469999995,Yes,431.32632927000003
7.445189026,150.7757235,4168.196994,10.57340291,476.53971730000006,355.578481,15.35242482,74.76097575,2.745803765,Yes,577.2265207800001
6.442496436,183.07135490000002,11592.44562,8.960736008,408.24267030000004,385.0148668,16.14825846,83.33251626,2.8910188789999998,Yes,516.6841810280001
6.919726155,194.85899990000001,35558.73165,6.371977545,299.7867108,394.82932589999996,11.98396088,69.85313474,4.12082788,Yes,387.995783965
6.47237105,164.7689015,24246.50356,7.6230122620000005,373.2128081,368.07951010000005,12.76414071,96.79540303,4.134575197,Yes,490.395364102
8.25121778,167.3853532,17617.87631,7.044432595,323.40003160000003,277.4127111,12.4935102,61.27523403,3.495062986,Yes,404.213208425
6.528490775,184.4291595,10835.201159999999,6.826330632,378.77572000000004,430.4187865,13.62132497,100.82179190000001,4.585971676000001,Yes,500.045167502
7.494391101000001,205.1907067,25058.160219999998,6.881658941,327.94939639999996,313.0915196,16.58907204,72.97674144,3.579651838,Yes,424.396868821
6.9574336379999995,214.380139,15007.421530000001,6.997160011,328.81876,468.5550615,17.40726104,104.207104,4.89205044,Yes,457.430285051
6.509621638,197.7595026,20122.19256,6.862782054,353.0119744,472.7093808999999,11.0588185,64.66330907,3.8028196380000003,Yes,435.5968840239999
8.069297893,191.0041072,16654.50937,8.038212717999999,350.5779501,418.20007169999997,12.29376979,49.0092564,3.021381555,Yes,419.919189008
6.7908381989999995,271.6012124,14348.572919999999,9.923315466,368.8420115,610.6295503,9.386798894,91.40211169,3.438279839,Yes,479.55423755000004
6.975209177999999,175.4210394,35701.15532,5.4942543420000005,290.0528022,401.0588017,10.28528265,66.4205789,5.25648355,Yes,372.25291809199996
7.422225264,203.3233079,40148.123719999996,5.6023135470000005,256.5904511,401.77545719999995,9.025661104,53.01958497,4.486512693,Yes,324.23801072099997
6.505065807,226.4196094,16982.13197,6.938467052999999,318.2457103,484.09228449999995,18.52710477,80.46281041,2.890998522,Yes,424.174092533
6.6178622570000005,174.2805663,33245.63059,7.02218702,326.1684795,479.92053780000003,15.91891223,60.33979353,4.601351198,Yes,409.44937228
6.769769339,178.33175269999998,16980.25848,7.051697432999999,369.9062775,299.40497660000005,18.70365696,62.86852727,3.846611901,Yes,458.530159163
6.341751223999999,139.959471,18058.32029,8.361337389,417.6024458,347.4644191,13.31442174,58.22098154,4.01901055,Yes,497.49918646899994
7.058866081000001,191.5484007,16473.06709,8.435789356,367.8531795,462.99372869999996,12.57442047,17.52776496,3.9373341839999996,Yes,406.391154286
7.539287395,258.4900758,26999.38208,7.002092479,266.8031231,352.19591210000004,14.65080895,59.15884348,5.427372665,Yes,347.614868009
6.037428193999999,227.0339937,12988.791229999999,8.476905391,392.3805285,306.3862826,7.122391113,41.19050736,3.594217364,Yes,449.17033236400005
6.706695161,232.92659799999998,27881.50441,7.881448097000001,337.1110167,443.20877429999996,14.52338912,64.12174013,4.371882445,Yes,423.637594047
6.758851697000001,218.153477,22540.775169999997,7.1964351429999995,304.6805992,382.5026998,18.8387354,53.81543482,3.639971876,Yes,384.531204563
6.904121373,228.9604179,10836.96978,7.792593267000001,362.29655210000004,513.1888415,12.70446004,40.54603685,4.141819203,No,423.33964225700004
7.846057926,224.0588768,23264.109969999998,5.922367041,300.40262010000004,387.9713358,13.40673745,43.07518647,2.4879686469999998,No,362.806911061
6.1798098,248.833263,15391.55915,8.014257064,273.0868901,487.625733,9.696477802999999,69.69702548,3.70432422,No,360.49465044699997
6.755669308,209.36207480000002,13821.55616,7.557414862000001,334.6195242,499.07090930000004,19.33914307,81.09874611,3.959517637,No,442.61482824199993
7.266598792000001,98.45293051,36490.14303,7.138813886,423.18748489999996,502.88306730000005,7.360771582999999,76.29028546,4.952733208,No,513.9773558289999
6.980061939,164.12718040000001,17625.46641,6.4795578439999995,372.7483191,492.70341619999994,11.66575309,48.71029322,3.969463254,No,439.603923254
5.899936567,205.9137864,30379.359439999997,9.446147977,312.2832102,512.3365277,6.30605546,55.06524301,3.858978815,No,383.100656647
7.260904363,189.077962,21391.16254,6.576866192000001,356.62222149999997,390.28526610000006,14.39160618,81.08245565,4.383823385,No,458.67314952199996
5.575920647999999,223.37400730000005,14553.132309999999,9.689175439,234.60980780000003,252.9683278,12.24948915,59.52300261,4.294447559,No,316.07147499900003
5.467401255,197.0289262,12883.16353,9.264883097,347.4212659,355.1757122,12.76254632,67.15953241,3.7178227180000003,No,436.608227727
6.090016057000001,216.7362319,12558.89797,9.29729963,317.98323589999995,409.4272358,10.75484155,30.96584429,2.943521712,No,369.00122136999994
8.205447053,145.79731740000003,17981.254780000003,6.580460164,359.3925667,420.3942228,15.85679712,100.7123059,3.73992167,No,482.54212988399996
7.670505864,123.3366439,33843.61945,5.216368725,390.74582549999997,462.96763930000003,18.69872993,82.9046574,3.93382646,No,497.565581555
6.791097166,209.1281633,20149.179669999998,5.803999901,288.35685589999997,291.30421160000003,12.32733519,57.30357735,3.0840397619999997,No,363.79176834099997
6.006769481,226.8740986,20279.70104,8.166416283,225.51662779999998,275.98659530000003,9.650786456,52.64002548,4.034754809,No,295.973856019
6.336342762,214.07198230000003,14619.62726,6.584414155,315.99679289999995,370.79560449999997,12.21941068,83.66887899,3.78880332,No,418.46949672499994
7.473235377000001,223.26493619999997,19932.58523,5.7701068289999995,317.7088539,590.3251265,13.5569112,89.45357545,3.87771425,No,426.489447379
7.380104835,237.9226372,16862.54348,7.101816885,306.182925,478.654518,13.25447539,92.86455713,5.030452202,No,419.403774405
5.9159443,274.26361789999993,6967.735565000001,10.06943454,247.6457432,321.23681400000004,12.09216676,39.44859287,2.585849315,No,309.25593736999997
6.124847329,151.69135780000002,15092.01764,6.610787895,382.3189607,388.1375309,16.62195941,69.167847,4.2119676539999995,No,474.71955500499996
6.58545023,166.9659605,30210.250369999998,9.508298704,340.2457661,430.0785909,23.23432591,72.79991739,4.275640248,No,445.78830810400007
6.342671182999999,157.0461254,21079.606209999998,7.275077846,318.8534483,351.0242557,14.01914892,64.4074978,4.582591795,No,404.555172866
6.632990254,238.3247509,12829.092779999999,7.347360637,331.3018775,451.73441669999994,19.640922500000002,73.20154424,4.36085117,No,431.49170487699996
5.365192408,238.29121239999998,16262.93925,7.507931031,255.5446784,393.5338792,12.46504348,27.0957029,3.180798457,No,302.613355811
6.920388987999999,252.35279920000002,11086.25986,9.993375713999999,285.74475839999997,368.62914700000005,17.12080332,43.66708226,3.2776013639999997,No,356.52601969399996
7.974248427999999,173.7507758,26848.629839999998,6.0555337410000005,337.94048169999996,347.7480612,13.75756405,75.53536915,3.1959442510000002,No,433.28894864099993
8.03105522,222.62842450000002,18134.83502,8.754513037999999,314.4715658,452.9702847,12.065962800000001,78.54971219,3.3388801260000003,No,413.84175382800004
7.731315008999999,169.049684,38356.2265,6.0284543489999995,297.32935499999996,525.8794084,16.07111983,74.90970542,5.164284275,No,394.338634599
6.268402756,154.68190230000002,23050.33126,6.832938265,290.7032363,421.220228,13.88135748,65.89139218,3.38970529,No,377.30892422500006
7.369911642000001,155.64480509999999,19283.40205,5.43502469,399.9407844,391.3242155,18.14856179,63.69861686,3.8217211669999998,No,487.22298773999995
6.320375285,165.82154530000003,20481.642069999998,7.605958275,354.2890348,422.3410482,14.79395985,46.04306451,2.7286173519999997,No,422.73201743500005
7.290088572,205.2131051,26115.61633,5.13789062,357.7940881,402.8747986,7.96047754,63.69851444,4.700618336000001,No,434.5909707
6.356511062,164.6181852,17538.54117,8.345192367000001,345.14495760000005,430.9595045,15.329437900000002,47.02138185,3.415525525,No,415.84096971700006
7.9740650010000005,160.22418169999997,29477.7644,2.456013596,324.0555922,371.2119513,18.69391504,54.28062385,4.0690866980000004,No,399.48614468599993
7.700362305,220.5717962,29432.20825,6.356293646,322.75032769999996,444.95761789999995,13.02743928,77.82980159,3.7864869939999997,No,419.96386221599994
6.05460718,228.1980268,10215.81242,5.983974184,306.79686150000003,441.49850039999995,17.22914943,65.3402127,4.88916336,No,395.350197814
4.22142068,120.56012959999998,34370.19711,7.960887807000001,411.58083010000007,436.774598,14.39583877,64.60146839,4.278712401,No,498.53902506700007
7.752176212999999,182.0647049,13655.68065,6.817247235,337.75377579999997,328.2172512,15.23112896,92.25506242,4.72550711,No,452.057214415
5.588129751,220.8175225,8730.312436,8.32189684,300.22042749999997,412.7085568,6.478625964,80.63780587,3.1656184819999997,No,395.658756174
8.649868625,178.5887535,18503.76653,7.240819805,356.2630798,329.5041913,15.28065324,83.78347669,3.08168124,No,462.568029535
7.899256515,187.7006542,32210.8163,4.996763122,320.53236269999996,400.1498058,19.87360427,46.91334159,4.44817057,No,392.316071682
5.952267968999999,136.89053059999998,28105.96489,7.330957605,389.8097463,423.963995,15.37377985,68.96979300000001,4.769768271,No,481.484276755
8.040187557000001,201.8092165,11861.55085,7.20030983,300.39843510000003,420.54921849999994,7.168607177,90.76177553,3.2211389689999996,No,405.529127637
4.313219151,191.1193373,12770.83183,8.231574473,284.94594930000005,499.8547966,13.50127057,76.44396141,3.9235902019999997,No,383.12275575300004
8.817402774,175.75497119999997,23173.31953,6.730860947999999,367.15418389999996,552.0745440000001,7.73310927,91.44335576,3.864098419,No,473.0615098779999
7.47640846,246.1847192,27109.895610000003,9.791960768,341.1636312,339.7299878,16.21767979,77.60302139,3.47819378,No,444.776293148
7.691486297999999,155.18531930000003,36578.22375,7.69072772,405.169386,536.8895891,16.21496565,77.5820505,4.042497483,No,506.65712986999995
8.927905926000001,188.0544191,22139.87885,4.25272141,376.3345659,438.51558700000004,8.597973316000001,92.82832061,5.474354698,No,482.01358123599994
5.62122732,221.6494395,11123.88616,8.809433144,314.8713417,326.35087250000004,19.31253635,84.37732322,3.440753325,No,427.37063441400005
7.566517125,205.39658169999998,30823.730489999998,7.816636047,354.1759723,395.2972755,12.09525149,63.76770204,3.2751420369999997,No,437.855561877
6.115637546,240.97515589999998,15765.786719999998,10.08834489,339.4024397,407.31953930000003,21.30504837,63.07159747,3.7236254730000002,No,433.86743043
7.595228724,188.37328169999998,32869.47441,6.745588412,365.2086922,326.62713130000003,13.88332895,73.43822049,3.4976041139999996,No,459.275830052
7.399724708,258.01994709999997,18535.04645,5.497159162999999,339.8389768,354.66731180000005,14.97900007,73.00849576,3.79512408,No,433.323631793
5.3453453710000005,238.51022999999998,10315.35397,7.822600687,281.77170710000007,496.35087530000004,12.6246132,87.34283315,2.362886022,No,389.56175413700004
7.095569331,196.7349272,30235.1708,5.984901235,308.2036941,453.9547573,16.06273897,31.55501016,4.861276291999999,No,361.806344465
3.928556492,191.6659977,17328.16146,7.692417174,306.4795583,406.08561410000004,9.57860245,45.48073806,5.060835979,No,369.23131598400005
5.999125178,219.7161088,19345.79133,6.029641484,264.285069,497.4771505,16.38119482,46.30352278,5.046973116,No,332.99942808400004
8.899588377999999,208.1065481,17915.08597,4.793574529,334.57178500000003,381.1593537,14.39874024,48.29949653,3.92861371,No,402.06359629900004
7.37533762,194.86808269999997,28767.757419999998,5.074145829,349.98524260000005,495.0370675,14.24768198,77.0942343,5.127394949,No,446.401304709
8.979322853,184.309222,24967.322999999997,6.264584285,335.2169277,485.5831879,8.280181032,63.94417834,4.264944046,No,413.705871357
8.532377474,216.4541076,30268.42127,6.298969846,330.97846580000004,436.16497530000004,11.89570044,55.92182717,2.3800880490000003,No,405.094963256
7.213537481,176.6400633,34727.40856,5.162278044,287.706912,332.19950719999997,10.3274762,77.26146784,3.4974809610000004,No,380.458134084
8.895574457999999,107.38332709999999,27622.74627,6.163319673999999,460.107069,444.9295836,13.99513554,78.34841499,4.754234802,No,558.613939204
6.582764204,219.1848137,21961.52692,6.987977754,348.9000157,341.2099365,15.17836842,68.98196616,3.668879697,No,440.048328034
6.841221063,166.6769499,28263.80372,7.11571467,318.79020160000005,532.1847408,21.46949128,78.22774764,5.092364652,No,425.60315519000005
7.146117225,181.43441940000002,33266.57158,8.381737717,373.1971458,485.1092148,15.46998024,52.81293151,4.775201718,No,449.861795267
7.507575296000001,172.5040208,18328.6959,6.9077361470000005,351.4186342,377.0751326,10.67825495,68.85219615,3.703001047,No,437.85682144699996
7.997175822999999,214.81962689999997,20575.57316,6.19139922,312.00809449999997,513.5403984000001,17.70310393,70.29121366,4.817668211,No,406.19381130999994
5.174345998,234.3285691,11746.60752,6.961265386,314.9868005,407.1023017,13.77167997,36.18353587,3.6891449919999997,No,371.903281726
7.811512445,258.8916012,20911.90467,6.361756275,289.1421749,421.1330348,9.631649747,71.70322701,4.54607021,No,376.838807932
7.437216652999999,242.72996859999998,20185.58716,6.1216622329999995,306.1692512,413.65595099999996,10.26277763,64.52918474,3.866874573,No,387.08287580300004
7.953878115,178.0665496,18677.27922,5.6995399529999995,368.2176798,356.29434100000003,18.63860277,61.46280651,2.86022397,No,454.01862903299997
8.058135997,191.2779316,29298.35949,6.12917258,356.64525410000005,278.5026326,12.60620441,65.51136125,3.13060894,No,440.89199234
9.497261163,124.48281019999999,33681.33014,4.81465598,427.18450830000006,530.2170079,19.97031761,49.80984101,5.24210533,No,501.77932290000007
7.984710742000001,121.0673575,40709.78166,5.796841349,445.3595467,338.50998369999996,12.8188163,59.26919288,4.567879972,No,523.244397229
6.26111058,270.4661706,8572.421509,9.922076247,286.3275624,490.9426507,12.92643494,22.21932677,4.753018575,No,331.39540035699997
6.957802749,219.2399523,20215.63285,7.054093205,306.64738450000004,431.37066219999997,17.42714462,56.43564639,4.587745469,No,387.564268715
6.732713713,197.76697430000002,33820.64576,7.396764075,353.1763283,321.36451850000003,19.34049879,85.37196089,3.885405037,No,465.28555205500004
4.8860570569999995,272.92038510000003,15496.611719999999,6.985179147,266.5622105,569.5812877999999,17.30153609,79.597988,3.0793731139999996,No,370.446913737
8.518531795,128.2634658,32018.289630000003,6.058740241000001,458.44107230000003,554.1390374,15.97619573,87.4718213,4.147168618,No,567.947829571
6.950786515,201.80549059999998,21709.64771,6.120771056000001,352.3037707,417.1844458,19.68349292,49.23680886,3.997975215,No,427.344843536
6.023022741,170.7322887,10925.3601,8.200972594,305.7965294,508.85105310000006,12.24462226,62.96779323,3.668088579,No,389.209917484
9.011480407,167.9189217,34865.35768,3.139552658,400.6917743,385.4096085,16.57419003,50.52655122,4.270801389,No,470.93206820800003
7.946767904,277.1169457,24244.11196,7.5611758039999994,273.3843106,306.8374019,11.79623473,70.01966581,3.038483125,No,362.761386944
8.141861116,210.3765614,25433.46501,8.390811851,385.23665639999996,321.86747410000004,11.48352362,85.30071701,4.136950486,No,490.411708881
7.703356821,211.3446867,12861.94654,9.245305828,347.6308336,598.6628774000001,10.54234179,91.11869819,4.732125346,No,458.53717940800004
9.252856508999999,168.0407511,50279.26243,5.905055794,415.4508101,400.00358910000006,11.94985385,62.25688126,3.3005858260000003,No,495.56260100400004
6.152857802000001,171.12528740000002,24978.483180000003,8.216485933,323.8243755,406.0944271,10.88121534,65.71471834,4.403083393999999,No,408.63679511299995
7.130099196000001,275.6797801,9480.617795999999,8.415948255,295.6188377,383.4550683,18.32287885,94.41630108,1.986191593,No,416.77396588499994
6.79212545,165.7942863,17782.60441,4.970601199,307.7527028,370.6005778,15.13809378,96.60054207,4.042637641000001,No,424.46193984900003
8.885626344,171.8397767,19113.01191,6.503297311,404.1043121,399.67255639999996,17.62359407,76.83122645,2.9933009439999996,No,505.062429931
7.183108734,225.116079,5097.82585,6.081664053,361.6313811,294.9912247,5.537059329,81.45394122,4.006424839,No,454.704045702
6.157443145,155.8357062,25937.71144,8.163143898,298.1924062,533.2883507,14.35649568,68.12076148,4.770154312,No,388.832807258
6.467868302,236.69464810000002,7656.413248000001,9.840948554,214.4608338,356.3478419,14.41273359,54.64117553,2.861063943,No,293.35569147399997
7.488133464,177.3530518,24786.05053,8.613303748,369.2106713,387.86807519999996,14.1494731,48.96599558,3.474034717,No,440.939443728
7.32354512,184.13607040000002,21044.20266,6.842947202,327.2612021,379.4924534,8.335244529,90.31206176,4.898421041000001,No,432.751455591
6.931470427000001,156.8411949,35793.757789999996,7.286335788,384.6548025,398.6479443,17.85824171,72.23652477,4.249333173999999,No,482.035904768
6.306864459,220.96997969999998,22418.908190000002,7.153363582000001,283.97599249999996,350.9092266,19.86138156,61.8361853,4.6191727689999995,No,372.82692294199995
6.609680322000001,216.4280319,17963.86685,7.725313959,346.28532889999997,466.103008,11.46843204,41.25286912,3.589146441,No,406.73194401899997
6.632205879,232.7385452,9809.904,8.336777937999999,302.32577180000004,458.3667847,13.30485235,65.31883499999999,3.44374056,No,389.286237088
5.716755667,197.10420980000004,12641.52781,8.702061414,287.0125645,345.08393639999997,17.273966,58.41151474,4.080674996,No,371.40010665400007
7.74045387,182.5410725,19713.50437,8.854386131,382.3415896,489.04704410000005,8.866966526,57.8774554,3.54131667,No,457.94039765700006
6.513016586,185.3385398,26262.54548,6.742150215,289.0143482,410.1013089,12.9246531,83.65219038,3.7299609160000005,No,392.33334189499993
7.277143967000001,194.880861,18270.105059999998,6.121931342000001,344.8797537,402.6645821,15.4597516,76.98723151,4.931353522,No,443.448668152
6.643026537999999,205.23311940000002,20511.36924,5.908110988,313.353813,455.69325599999996,16.02194073,52.15347185,3.7099886619999998,No,387.437336568
6.110545161,166.6373052,21319.7944,7.68124459,311.2535646,340.6306415,13.62381347,95.49467973,6.06455925,No,428.05330239
7.8311177370000005,182.4738756,19130.96153,6.803061491,340.27594889999995,433.46043729999997,10.7939957,75.89570012,3.8079974639999996,No,433.76870621099994
6.980727164,200.4672256,30862.784460000003,6.196276276,391.6668777,422.48959620000005,9.06690217,48.25046774,5.437618577,No,455.18052388599995
8.552782416,217.80331769999998,39030.6037,6.986705177999999,373.7461928,340.5662445,19.08488285,53.85605542,2.940847996,No,453.67383624800004
6.449379438999999,275.7467165,8607.612509999999,7.701630392999999,272.1975647,384.3806692,16.07830522,54.40446127,3.71542875,No,350.381961583
7.392084037999999,173.5287784,20185.67623,9.120931425,384.1172466,310.0748512,23.31769912,81.1295428,3.7784584960000003,No,497.6854199449999
8.360795827,218.13962200000003,28722.17585,5.536705208,310.28657710000004,471.55359460000005,10.64455442,49.77194099,3.7159514089999997,No,376.2397777180001
7.619845077000001,113.5046982,37279.12895,6.360070219,377.87519310000005,285.3499428,17.03042901,48.929139899999996,3.779648433,No,450.19483222900004
5.404510674,258.90348880000005,10168.17654,9.648197064,248.7119634,396.9112142,15.51220766,65.80533075,3.9981758860000003,No,339.677698874
7.079303518,137.00735519999998,24282.154769999997,5.705692803,433.63389989999996,342.7253184,9.113945216,88.32860483,5.553173841,No,536.782142749
7.161714892999999,238.3335841,13680.764140000001,9.274119529,284.407842,478.7669705,16.83629125,74.38357982,3.9099735680000003,No,384.90183259900004
6.854946859,149.853487,16203.0907,5.734803645,375.7186596,350.3447084,11.71889473,75.49873682,4.938999307,No,468.67109479500004
7.3095564070000005,244.83977009999998,22277.62602,7.715571777,369.038841,477.23538130000003,12.47511872,60.80690207,3.707413724,No,450.03643356699996
9.313465893,133.14175120000002,41982.610660000006,6.628037165,417.2453878,267.8017107,10.36823018,75.43614701,4.493612765,No,509.67780215500005
